date,province,new_cases,new_deaths,new_recoveries,new_hospitalizations,total_cases,total_deaths,total_recoveries,total_hospitalizations
2021-01-18,Jawa Timur,863,39,705,119,100384,87225,7460,5699
2021-01-19,Jawa Timur,946,52,675,219,101330,87900,7512,5918
2021-01-20,Jawa Timur,940,59,700,181,102270,88600,7571,6099
2021-01-21,Jawa Timur,1122,52,914,156,103392,89514,7623,6255
2021-01-22,Jawa Timur,1046,52,813,181,104438,90327,7675,6436
2021-01-23,Jawa Timur,935,33,886,16,105373,91213,7708,6452
2021-01-24,Jawa Timur,895,44,765,86,106268,91978,7752,6538
2021-01-25,Jawa Timur,890,35,726,129,107158,92704,7787,6667
2021-01-26,Jawa Timur,933,56,744,133,108091,93448,7843,6800
2021-01-27,Jawa Timur,1089,44,770,275,109180,94218,7887,7075
2021-01-28,Jawa Timur,1035,44,753,238,110215,94971,7931,7313
2021-01-29,Jawa Timur,997,33,933,31,111212,95904,7964,7344
2021-01-30,Jawa Timur,854,38,804,12,112066,96708,8002,7356
2021-01-31,Jawa Timur,851,33,710,108,112917,97418,8035,7464
2021-02-01,Jawa Timur,669,36,929,-296,113586,98347,8071,7168
2021-02-02,Jawa Timur,809,50,919,-160,114395,99266,8121,7008
2021-02-03,Jawa Timur,719,64,662,-7,115114,99928,8185,7001
2021-02-04,Jawa Timur,595,57,874,-336,115709,100802,8242,6665
2021-02-05,Jawa Timur,753,61,836,-144,116462,101638,8303,6521
2021-02-06,Jawa Timur,693,61,678,-46,117155,102316,8364,6475
2021-02-07,Jawa Timur,569,31,697,-159,117724,103013,8395,6316
2021-02-08,Jawa Timur,666,26,753,-113,118390,103766,8421,6203
2021-02-09,Jawa Timur,447,25,349,73,118837,104115,8446,6276
2021-02-10,Jawa Timur,605,21,386,198,119442,104501,8467,6474
2021-02-11,Jawa Timur,1051,46,455,550,120493,104956,8513,7024
2021-02-12,Jawa Timur,778,93,576,109,121271,105532,8606,7133
2021-02-13,Jawa Timur,559,31,490,38,121830,106022,8637,7171
2021-02-14,Jawa Timur,516,37,395,84,122346,106417,8674,7255
2021-02-15,Jawa Timur,432,36,473,-77,122778,106890,8710,7178
2021-02-16,Jawa Timur,473,16,287,170,123251,107177,8726,7348
2021-02-17,Jawa Timur,579,13,265,301,123830,107442,8739,7649
2021-02-18,Jawa Timur,559,21,385,153,124389,107827,8760,7802
2021-02-19,Jawa Timur,571,23,638,-90,124960,108465,8783,7712
2021-02-20,Jawa Timur,625,32,570,23,125585,109035,8815,7735
2021-02-21,Jawa Timur,446,26,534,-114,126031,109569,8841,7621
2021-02-22,Jawa Timur,434,44,645,-255,126465,110214,8885,7366
2021-02-23,Jawa Timur,546,35,492,19,127011,110706,8920,7385
2021-02-24,Jawa Timur,580,30,697,-147,127591,111403,8950,7238
2021-02-25,Jawa Timur,556,37,560,-41,128147,111963,8987,7197
2021-02-26,Jawa Timur,543,20,600,-77,128690,112563,9007,7120
2021-02-27,Jawa Timur,445,20,444,-19,129135,113007,9027,7101
2021-02-28,Jawa Timur,324,26,555,-257,129459,113562,9053,6844
2021-03-01,Jawa Timur,341,21,421,-101,129800,113983,9074,6743
2021-03-02,Jawa Timur,412,21,653,-262,130212,114636,9095,6481
2021-03-03,Jawa Timur,430,25,480,-75,130642,115116,9120,6406
2021-03-04,Jawa Timur,404,20,440,-56,131046,115556,9140,6350
2021-03-05,Jawa Timur,404,16,447,-59,131450,116003,9156,6291
2021-03-06,Jawa Timur,393,25,466,-98,131843,116469,9181,6193
2021-03-07,Jawa Timur,328,16,380,-68,132171,116849,9197,6125
2021-03-08,Jawa Timur,328,23,410,-105,132499,117259,9220,6020
2021-03-09,Jawa Timur,391,22,434,-65,132890,117693,9242,5955
2021-03-10,Jawa Timur,400,18,481,-99,133290,118174,9260,5856
2021-03-11,Jawa Timur,341,16,384,-59,133631,118558,9276,5797
2021-03-12,Jawa Timur,339,15,419,-95,133970,118977,9291,5702
2021-03-13,Jawa Timur,346,18,362,-34,134316,119339,9309,5668
2021-03-14,Jawa Timur,278,14,214,50,134594,119553,9323,5718
2021-03-15,Jawa Timur,257,20,293,-56,134851,119846,9343,5662
2021-03-16,Jawa Timur,291,24,248,19,135142,120094,9367,5681
2021-03-17,Jawa Timur,321,88,1007,-774,135463,121101,9455,4907
2021-03-18,Jawa Timur,339,38,820,-519,135802,121921,9493,4388
2021-03-19,Jawa Timur,305,46,357,-98,136107,122278,9539,4290
2021-03-20,Jawa Timur,289,74,333,-118,136396,122611,9613,4172
2021-03-21,Jawa Timur,292,20,554,-282,136688,123165,9633,3890
2021-03-22,Jawa Timur,270,28,322,-80,136958,123487,9661,3810
2021-03-23,Jawa Timur,238,27,376,-165,137196,123863,9688,3645
2021-03-24,Jawa Timur,289,23,564,-298,137485,124427,9711,3347
2021-03-25,Jawa Timur,348,21,345,-18,137833,124772,9732,3329
2021-03-26,Jawa Timur,340,25,404,-89,138173,125176,9757,3240
2021-03-27,Jawa Timur,275,17,452,-194,138448,125628,9774,3046
2021-03-28,Jawa Timur,266,19,339,-92,138714,125967,9793,2954
2021-03-29,Jawa Timur,251,30,813,-592,138965,126780,9823,2362
2021-03-30,Jawa Timur,279,31,494,-246,139244,127274,9854,2116
2021-03-31,Jawa Timur,301,36,273,-8,139545,127547,9890,2108
2021-04-01,Jawa Timur,281,24,233,24,139826,127780,9914,2132
2021-04-02,Jawa Timur,274,25,228,21,140100,128008,9939,2153
2021-04-03,Jawa Timur,230,21,222,-13,140330,128230,9960,2140
2021-04-04,Jawa Timur,221,21,196,4,140551,128426,9981,2144
2021-04-05,Jawa Timur,230,30,233,-33,140781,128659,10011,2111
2021-04-06,Jawa Timur,295,25,216,54,141076,128875,10036,2165
2021-04-07,Jawa Timur,346,45,370,-69,141422,129245,10081,2096
2021-04-08,Jawa Timur,297,25,219,53,141719,129464,10106,2149
2021-04-09,Jawa Timur,308,19,249,40,142027,129713,10125,2189
2021-04-10,Jawa Timur,277,28,225,24,142304,129938,10153,2213
2021-04-11,Jawa Timur,249,23,342,-116,142553,130280,10176,2097
2021-04-12,Jawa Timur,251,34,251,-34,142804,130531,10210,2063
2021-04-13,Jawa Timur,249,32,225,-8,143053,130756,10242,2055
2021-04-14,Jawa Timur,262,23,279,-40,143315,131035,10265,2015
2021-04-15,Jawa Timur,294,27,228,39,143609,131263,10292,2054
2021-04-16,Jawa Timur,290,22,311,-43,143899,131574,10314,2011
2021-04-17,Jawa Timur,285,26,250,9,144184,131824,10340,2020
2021-04-18,Jawa Timur,241,19,224,-2,144425,132048,10359,2018
2021-04-19,Jawa Timur,253,30,235,-12,144678,132283,10389,2006
2021-04-20,Jawa Timur,258,35,212,11,144936,132495,10424,2017
2021-04-21,Jawa Timur,303,28,230,45,145239,132725,10452,2062
2021-04-22,Jawa Timur,291,25,235,31,145530,132960,10477,2093
2021-04-23,Jawa Timur,300,28,263,9,145830,133223,10505,2102
2021-04-24,Jawa Timur,257,18,301,-62,146087,133524,10523,2040
2021-04-25,Jawa Timur,236,20,216,0,146323,133740,10543,2040
2021-04-26,Jawa Timur,247,23,263,-39,146570,134003,10566,2001
2021-04-27,Jawa Timur,237,26,245,-34,146807,134248,10592,1967
2021-04-28,Jawa Timur,297,23,260,14,147104,134508,10615,1981
2021-04-29,Jawa Timur,325,25,253,47,147429,134761,10640,2028
2021-04-30,Jawa Timur,316,22,265,29,147745,135026,10662,2057
2021-05-01,Jawa Timur,231,21,202,8,147976,135228,10683,2065
2021-05-02,Jawa Timur,206,28,208,-30,148182,135436,10711,2035
2021-05-03,Jawa Timur,215,20,252,-57,148397,135688,10731,1978
2021-05-04,Jawa Timur,290,31,251,8,148687,135939,10762,1986
2021-05-05,Jawa Timur,271,27,233,11,148958,136172,10789,1997
2021-05-06,Jawa Timur,255,28,249,-22,149213,136421,10817,1975
2021-05-07,Jawa Timur,232,22,283,-73,149445,136704,10839,1902
2021-05-08,Jawa Timur,225,19,207,-1,149670,136911,10858,1901
2021-05-09,Jawa Timur,230,19,196,15,149900,137107,10877,1916
2021-05-10,Jawa Timur,206,21,213,-28,150106,137320,10898,1888
2021-05-11,Jawa Timur,258,31,216,11,150364,137536,10929,1899
2021-05-12,Jawa Timur,248,22,224,2,150612,137760,10951,1901
2021-05-13,Jawa Timur,148,12,151,-15,150760,137911,10963,1886
2021-05-14,Jawa Timur,141,15,174,-48,150901,138085,10978,1838
2021-05-15,Jawa Timur,183,28,329,-174,151084,138414,11006,1664
2021-05-16,Jawa Timur,164,17,164,-17,151248,138578,11023,1647
2021-05-17,Jawa Timur,202,25,273,-96,151450,138851,11048,1551
2021-05-18,Jawa Timur,227,21,230,-24,151677,139081,11069,1527
2021-05-19,Jawa Timur,254,32,195,27,151931,139276,11101,1554
2021-05-20,Jawa Timur,259,21,243,-5,152190,139519,11122,1549
2021-05-21,Jawa Timur,244,16,177,51,152434,139696,11138,1600
2021-05-22,Jawa Timur,233,16,196,21,152667,139892,11154,1621
2021-05-23,Jawa Timur,228,16,205,7,152895,140097,11170,1628
2021-05-24,Jawa Timur,227,20,206,1,153122,140303,11190,1629
2021-05-25,Jawa Timur,217,22,183,12,153339,140486,11212,1641
2021-05-26,Jawa Timur,257,20,126,111,153596,140612,11232,1752
2021-05-27,Jawa Timur,218,24,182,12,153814,140794,11256,1764
2021-05-28,Jawa Timur,246,19,206,21,154060,141000,11275,1785
2021-05-29,Jawa Timur,255,19,302,-66,154315,141302,11294,1719
2021-05-30,Jawa Timur,217,17,159,41,154532,141461,11311,1760
2021-05-31,Jawa Timur,249,31,226,-8,154781,141687,11342,1752
2021-06-01,Jawa Timur,225,22,211,-8,155006,141898,11364,1744
2021-06-02,Jawa Timur,239,28,204,7,155245,142102,11392,1751
2021-06-03,Jawa Timur,260,25,207,28,155505,142309,11417,1779
2021-06-04,Jawa Timur,301,22,255,24,155806,142564,11439,1803
2021-06-05,Jawa Timur,244,26,180,38,156050,142744,11465,1841
2021-06-06,Jawa Timur,276,21,189,66,156326,142933,11486,1907
2021-06-07,Jawa Timur,301,27,197,77,156627,143130,11513,1984
2021-06-08,Jawa Timur,389,34,247,108,157016,143377,11547,2092
2021-06-09,Jawa Timur,401,33,216,152,157417,143593,11580,2244
2021-06-10,Jawa Timur,425,32,227,166,157842,143820,11612,2410
2021-06-11,Jawa Timur,441,37,256,148,158283,144076,11649,2558
2021-06-12,Jawa Timur,358,29,198,131,158641,144274,11678,2689
2021-06-13,Jawa Timur,418,29,210,179,159059,144484,11707,2868
2021-06-14,Jawa Timur,403,32,280,91,159462,144764,11739,2959
2021-06-15,Jawa Timur,499,40,245,214,159961,145009,11779,3173
2021-06-16,Jawa Timur,702,47,255,400,160663,145264,11826,3573
2021-06-17,Jawa Timur,722,53,339,330,161385,145603,11879,3903
2021-06-18,Jawa Timur,731,39,409,283,162116,146012,11918,4186
2021-06-19,Jawa Timur,693,39,343,311,162809,146355,11957,4497
2021-06-20,Jawa Timur,739,50,376,313,163548,146731,12007,4810
2021-06-21,Jawa Timur,719,50,366,303,164267,147097,12057,5113
2021-06-22,Jawa Timur,746,42,383,321,165013,147480,12099,5434
2021-06-23,Jawa Timur,873,51,422,400,165886,147902,12150,5834
2021-06-24,Jawa Timur,945,51,393,501,166831,148295,12201,6335
2021-06-25,Jawa Timur,975,52,509,414,167806,148804,12253,6749
2021-06-26,Jawa Timur,989,50,577,362,168795,149381,12303,7111
2021-06-27,Jawa Timur,889,64,496,329,169684,149877,12367,7440
2021-06-28,Jawa Timur,1081,65,559,457,170765,150436,12432,7897
2021-06-29,Jawa Timur,1065,78,641,346,171830,151077,12510,8243
2021-06-30,Jawa Timur,1203,94,754,355,173033,151831,12604,8598
2021-07-01,Jawa Timur,1397,74,695,628,174430,152526,12678,9226
2021-07-02,Jawa Timur,1388,82,787,519,175818,153313,12760,9745
2021-07-03,Jawa Timur,1439,80,736,623,177257,154049,12840,10368
2021-07-04,Jawa Timur,1468,89,728,651,178725,154777,12929,11019
2021-07-05,Jawa Timur,1543,99,1108,336,180268,155885,13028,11355
2021-07-06,Jawa Timur,1808,122,1245,441,182076,157130,13150,11796
2021-07-07,Jawa Timur,2548,156,1210,1182,184624,158340,13306,12978
2021-07-08,Jawa Timur,2551,165,1291,1095,187175,159631,13471,14073
2021-07-09,Jawa Timur,2530,168,1727,635,189705,161358,13639,14708
2021-07-10,Jawa Timur,2237,180,1408,649,191942,162766,13819,15357
2021-07-11,Jawa Timur,2419,279,1433,707,194361,164199,14098,16064
2021-07-12,Jawa Timur,2742,171,1666,905,197103,165865,14269,16969
2021-07-13,Jawa Timur,6268,179,2127,3962,203371,167992,14448,20931
2021-07-14,Jawa Timur,7088,234,1836,5018,210459,169828,14682,25949
2021-07-15,Jawa Timur,8228,211,1988,6029,218687,171816,14893,31978
2021-07-16,Jawa Timur,7832,345,2226,5261,226519,174042,15238,37239
2021-07-17,Jawa Timur,6920,282,2703,3935,233439,176745,15520,41174
2021-07-18,Jawa Timur,5727,325,3055,2347,239166,179800,15845,43521
2021-07-19,Jawa Timur,4422,358,2864,1200,243588,182664,16203,44721
2021-07-20,Jawa Timur,5654,269,2580,2805,249242,185244,16472,47526
2021-07-21,Jawa Timur,3859,402,2980,477,253101,188224,16874,48003
2021-07-22,Jawa Timur,6625,279,3173,3173,259726,191397,17153,51176
2021-07-23,Jawa Timur,6912,351,4080,2481,266638,195477,17504,53657
2021-07-24,Jawa Timur,5699,356,4427,916,272337,199904,17860,54573
2021-07-25,Jawa Timur,4763,318,4865,-420,277100,204769,18178,54153
2021-07-26,Jawa Timur,3157,371,4488,-1702,280257,209257,18549,52451
2021-07-27,Jawa Timur,6337,339,4956,1042,286594,214213,18888,53493
2021-07-28,Jawa Timur,6422,401,4589,1432,293016,218802,19289,54925
2021-07-29,Jawa Timur,5506,337,3975,1194,298522,222777,19626,56119
2021-07-30,Jawa Timur,5210,388,4965,-143,303732,227742,20014,55976
2021-07-31,Jawa Timur,4697,320,5166,-789,308429,232908,20334,55187
2021-08-01,Jawa Timur,3671,330,5994,-2653,312100,238902,20664,52534
2020-03-11,Bali,1,1,0,0,1,0,1,0
2020-03-12,Bali,0,0,0,0,1,0,1,0
2020-03-13,Bali,0,0,0,0,1,0,1,0
2020-03-14,Bali,0,0,0,0,1,0,1,0
2020-03-15,Bali,0,0,0,0,1,0,1,0
2020-03-16,Bali,0,0,0,0,1,0,1,0
2020-03-17,Bali,0,0,0,0,1,0,1,0
2020-03-18,Bali,0,0,0,0,1,0,1,0
2020-03-19,Bali,1,1,0,0,2,0,2,0
2020-03-20,Bali,0,0,0,0,2,0,2,0
2020-03-21,Bali,0,0,0,0,2,0,2,0
2020-03-22,Bali,0,0,0,0,2,0,2,0
2020-03-23,Bali,0,0,0,0,2,0,2,0
2020-03-24,Bali,0,0,0,0,2,0,2,0
2020-03-25,Bali,0,0,0,0,2,0,2,0
2020-03-26,Bali,0,0,0,0,2,0,2,0
2020-03-27,Bali,0,0,0,0,2,0,2,0
2020-03-28,Bali,0,0,0,0,2,0,2,0
2020-03-29,Bali,1,0,0,1,3,0,2,1
2020-03-30,Bali,9,0,0,9,12,0,2,10
2020-03-31,Bali,0,0,1,-1,12,1,2,9
2020-04-01,Bali,6,0,1,5,18,2,2,14
2020-04-02,Bali,0,0,0,0,18,2,2,14
2020-04-03,Bali,3,0,0,3,21,2,2,17
2020-04-04,Bali,5,0,0,5,26,2,2,22
2020-04-05,Bali,5,0,4,1,31,6,2,23
2020-04-06,Bali,7,0,0,7,38,6,2,30
2020-04-07,Bali,0,0,0,0,38,6,2,30
2020-04-08,Bali,6,0,0,6,44,6,2,36
2020-04-09,Bali,14,0,0,14,58,6,2,50
2020-04-10,Bali,12,0,1,11,70,7,2,61
2020-04-11,Bali,4,0,0,4,74,7,2,65
2020-04-12,Bali,2,0,0,2,76,7,2,67
2020-04-13,Bali,5,0,0,5,81,7,2,72
2020-04-14,Bali,6,0,0,6,87,7,2,78
2020-04-15,Bali,6,0,0,6,93,7,2,84
2020-04-16,Bali,15,0,2,13,108,9,2,97
2020-04-17,Bali,11,0,1,10,119,10,2,107
2020-04-18,Bali,7,0,1,6,126,11,2,113
2020-04-19,Bali,4,0,2,2,130,13,2,115
2020-04-20,Bali,5,0,4,1,135,17,2,116
2020-04-21,Bali,10,0,0,10,145,17,2,126
2020-04-22,Bali,2,1,5,-4,147,22,3,122
2020-04-23,Bali,15,0,7,8,162,29,3,130
2020-04-24,Bali,10,0,2,8,172,31,3,138
2020-04-25,Bali,6,0,9,-3,178,40,3,135
2020-04-26,Bali,3,0,0,3,181,40,3,138
2020-04-27,Bali,7,0,6,1,188,46,3,139
2020-04-28,Bali,22,0,6,16,210,52,3,155
2020-04-29,Bali,0,0,7,-7,210,59,3,148
2020-04-30,Bali,7,0,11,-4,217,70,3,144
2020-05-01,Bali,13,0,5,8,230,75,3,152
2020-05-02,Bali,2,0,1,1,232,76,3,153
2020-05-03,Bali,25,0,17,8,257,93,3,161
2020-05-04,Bali,9,0,10,-1,266,103,3,160
2020-05-05,Bali,6,0,0,6,272,103,3,166
2020-05-06,Bali,0,0,3,-3,272,106,3,163
2020-05-07,Bali,10,0,11,-1,282,117,3,162
2020-05-08,Bali,13,0,9,4,295,126,3,166
2020-05-09,Bali,6,0,0,6,301,126,3,172
2020-05-10,Bali,5,0,4,1,306,130,3,173
2020-05-11,Bali,3,0,5,-2,309,135,3,171
2020-05-12,Bali,14,0,2,12,323,137,3,183
2020-05-13,Bali,4,0,1,3,327,138,3,186
2020-05-14,Bali,5,0,3,2,332,141,3,188
2020-05-15,Bali,6,0,8,-2,338,149,3,186
2020-05-16,Bali,3,0,4,-1,341,153,3,185
2020-05-17,Bali,2,0,4,-2,343,157,3,183
2020-05-18,Bali,11,0,3,8,354,160,3,191
2020-05-19,Bali,4,0,7,-3,358,167,3,188
2020-05-20,Bali,8,0,7,1,366,174,3,189
2020-05-21,Bali,3,0,2,1,369,176,3,190
2020-05-22,Bali,6,0,2,4,375,178,3,194
2020-05-23,Bali,8,0,0,8,383,178,3,202
2020-05-24,Bali,6,0,4,2,389,182,3,204
2020-05-25,Bali,2,0,1,1,391,183,3,205
2020-05-26,Bali,12,0,1,11,403,184,3,216
2020-05-27,Bali,8,0,4,4,411,188,3,220
2020-05-28,Bali,5,0,7,-2,416,195,3,218
2020-05-29,Bali,23,0,4,19,439,199,3,237
2020-05-30,Bali,12,0,6,6,451,205,3,243
2020-05-31,Bali,10,0,0,10,461,205,3,253
2020-06-01,Bali,17,1,4,12,478,209,4,265
2020-06-02,Bali,5,0,1,4,483,210,4,269
2020-06-03,Bali,3,0,3,0,486,213,4,269
2020-06-04,Bali,20,0,8,12,506,221,4,281
2020-06-05,Bali,14,0,4,10,520,225,4,291
2020-06-06,Bali,33,0,1,32,553,226,4,323
2020-06-07,Bali,25,0,1,24,578,227,4,347
2020-06-08,Bali,12,0,3,9,590,230,4,356
2020-06-09,Bali,14,0,12,2,604,242,4,358
2020-06-10,Bali,32,0,1,31,636,243,4,389
2020-06-11,Bali,19,0,7,12,655,250,4,401
2020-06-12,Bali,36,0,9,27,691,259,4,428
2020-06-13,Bali,28,1,7,20,719,266,5,448
2020-06-14,Bali,18,0,8,10,737,274,5,458
2020-06-15,Bali,19,0,27,-8,756,301,5,450
2020-06-16,Bali,22,0,8,14,778,309,5,464
2020-06-17,Bali,47,0,20,27,825,329,5,491
2020-06-18,Bali,65,0,3,62,890,332,5,553
2020-06-19,Bali,81,0,11,70,971,343,5,623
2020-06-20,Bali,35,1,9,25,1006,352,6,648
2020-06-21,Bali,35,1,7,27,1041,359,7,675
2020-06-22,Bali,31,0,9,22,1072,368,7,697
2020-06-23,Bali,35,0,9,26,1107,377,7,723
2020-06-24,Bali,43,0,3,40,1150,380,7,763
2020-06-25,Bali,56,1,8,47,1206,388,8,810
2020-06-26,Bali,49,0,27,22,1255,415,8,832
2020-06-27,Bali,107,0,6,101,1362,421,8,933
2020-06-28,Bali,45,2,10,33,1407,431,10,966
2020-06-29,Bali,28,0,8,20,1435,439,10,986
2020-06-30,Bali,49,0,13,36,1484,452,10,1022
2020-07-01,Bali,32,1,17,14,1516,469,11,1036
2020-07-02,Bali,114,0,5,109,1630,474,11,1145
2020-07-03,Bali,66,0,9,57,1696,483,11,1202
2020-07-04,Bali,92,2,8,82,1788,491,13,1284
2020-07-05,Bali,52,2,12,38,1840,503,15,1322
2020-07-06,Bali,50,0,7,43,1890,510,15,1365
2020-07-07,Bali,39,0,18,21,1929,528,15,1386
2020-07-08,Bali,30,1,12,17,1959,540,16,1403
2020-07-09,Bali,53,0,39,14,2012,579,16,1417
2020-07-10,Bali,86,0,15,71,2098,594,16,1488
2020-07-11,Bali,35,0,47,-12,2133,641,16,1476
2020-07-12,Bali,45,0,12,33,2178,653,16,1509
2020-07-13,Bali,63,0,43,20,2241,696,16,1529
2020-07-14,Bali,101,0,25,76,2342,721,16,1605
2020-07-15,Bali,64,0,12,52,2406,733,16,1657
2020-07-16,Bali,112,0,26,86,2518,759,16,1743
2020-07-17,Bali,85,1,20,64,2603,779,17,1807
2020-07-18,Bali,71,0,14,57,2674,793,17,1864
2020-07-19,Bali,54,1,36,17,2728,829,18,1881
2020-07-20,Bali,36,1,17,18,2764,846,19,1899
2020-07-21,Bali,88,0,9,79,2852,855,19,1978
2020-07-22,Bali,77,0,34,43,2929,889,19,2021
2020-07-23,Bali,62,2,20,40,2991,909,21,2061
2020-07-24,Bali,62,0,15,47,3053,924,21,2108
2020-07-25,Bali,56,0,15,41,3109,939,21,2149
2020-07-26,Bali,43,0,13,30,3152,952,21,2179
2020-07-27,Bali,63,0,9,54,3215,961,21,2233
2020-07-28,Bali,30,0,11,19,3245,972,21,2252
2020-07-29,Bali,61,0,21,40,3306,993,21,2292
2020-07-30,Bali,50,0,18,32,3356,1011,21,2324
2020-07-31,Bali,47,0,10,37,3403,1021,21,2361
2020-08-01,Bali,41,0,8,33,3444,1029,21,2394
2020-08-02,Bali,40,0,6,34,3484,1035,21,2428
2020-08-03,Bali,41,0,4,37,3525,1039,21,2465
2020-08-04,Bali,49,0,12,37,3574,1051,21,2502
2020-08-05,Bali,39,0,3,36,3613,1054,21,2538
2020-08-06,Bali,27,0,17,10,3640,1071,21,2548
2020-08-07,Bali,38,0,9,29,3678,1080,21,2577
2020-08-08,Bali,38,0,9,29,3716,1089,21,2606
2020-08-09,Bali,59,0,2,57,3775,1091,21,2663
2020-08-10,Bali,38,0,9,29,3813,1100,21,2692
2020-08-11,Bali,45,0,12,33,3858,1112,21,2725
2020-08-12,Bali,30,0,1,29,3888,1113,21,2754
2020-08-13,Bali,35,0,13,22,3923,1126,21,2776
2020-08-14,Bali,53,0,4,49,3976,1130,21,2825
2020-08-15,Bali,44,0,4,40,4020,1134,21,2865
2020-08-16,Bali,41,0,15,26,4061,1149,21,2891
2020-08-17,Bali,45,0,12,33,4106,1161,21,2924
2020-08-18,Bali,48,0,9,39,4154,1170,21,2963
2020-08-19,Bali,62,0,8,54,4216,1178,21,3017
2020-08-20,Bali,72,0,7,65,4288,1185,21,3082
2020-08-21,Bali,76,0,6,70,4364,1191,21,3152
2020-08-22,Bali,78,0,6,72,4442,1197,21,3224
2020-08-23,Bali,67,0,11,56,4509,1208,21,3280
2020-08-24,Bali,63,0,8,55,4572,1216,21,3335
2020-08-25,Bali,74,0,12,62,4646,1228,21,3397
2020-08-26,Bali,76,0,9,67,4722,1237,21,3464
2020-08-27,Bali,82,0,19,63,4804,1256,21,3527
2020-08-28,Bali,93,0,6,87,4897,1262,21,3614
2020-08-29,Bali,88,1,13,74,4985,1275,22,3688
2020-08-30,Bali,89,1,1,87,5074,1276,23,3775
2020-08-31,Bali,129,2,10,117,5203,1286,25,3892
2020-09-01,Bali,160,0,18,142,5363,1304,25,4034
2020-09-02,Bali,169,2,14,153,5532,1318,27,4187
2020-09-03,Bali,174,1,19,154,5706,1337,28,4341
2020-09-04,Bali,196,1,7,188,5902,1344,29,4529
2020-09-05,Bali,165,3,12,150,6067,1356,32,4679
2020-09-06,Bali,141,2,5,134,6208,1361,34,4813
2020-09-07,Bali,173,3,17,153,6381,1378,37,4966
2020-09-08,Bali,164,2,4,158,6545,1382,39,5124
2020-09-09,Bali,173,1,12,160,6718,1394,40,5284
2020-09-10,Bali,111,2,11,98,6829,1405,42,5382
2020-09-11,Bali,143,0,8,135,6972,1413,42,5517
2020-09-12,Bali,135,0,11,124,7107,1424,42,5641
2020-09-13,Bali,113,3,10,100,7220,1434,45,5741
2020-09-14,Bali,86,2,8,76,7306,1442,47,5817
2020-09-15,Bali,68,1,12,55,7374,1454,48,5872
2020-09-16,Bali,49,0,6,43,7423,1460,48,5915
2020-09-17,Bali,63,2,25,36,7486,1485,50,5951
2020-09-18,Bali,50,2,12,36,7536,1497,52,5987
2020-09-19,Bali,85,0,13,72,7621,1510,52,6059
2020-09-20,Bali,121,3,7,111,7742,1517,55,6170
2020-09-21,Bali,139,0,9,130,7881,1526,55,6300
2020-09-22,Bali,108,1,24,83,7989,1550,56,6383
2020-09-23,Bali,132,1,23,108,8121,1573,57,6491
2020-09-24,Bali,119,13,14,92,8240,1587,70,6583
2020-09-25,Bali,144,3,13,128,8384,1600,73,6711
2020-09-26,Bali,63,1,8,54,8447,1608,74,6765
2020-09-27,Bali,80,1,12,67,8527,1620,75,6832
2020-09-28,Bali,107,4,25,78,8634,1645,79,6910
2020-09-29,Bali,106,1,19,86,8740,1664,80,6996
2020-09-30,Bali,133,2,22,109,8873,1686,82,7105
2020-10-01,Bali,141,1,24,116,9014,1710,83,7221
2020-10-02,Bali,130,2,17,111,9144,1727,85,7332
2020-10-03,Bali,105,0,20,85,9249,1747,85,7417
2020-10-04,Bali,111,0,25,86,9360,1772,85,7503
2020-10-05,Bali,83,1,10,72,9443,1782,86,7575
2020-10-06,Bali,99,1,21,77,9542,1803,87,7652
2020-10-07,Bali,105,5,7,93,9647,1810,92,7745
2020-10-08,Bali,107,0,21,86,9754,1831,92,7831
2020-10-09,Bali,138,0,7,131,9892,1838,92,7962
2020-10-10,Bali,131,1,20,110,10023,1858,93,8072
2020-10-11,Bali,107,1,14,92,10130,1872,94,8164
2020-10-12,Bali,93,2,25,66,10223,1897,96,8230
2020-10-13,Bali,76,2,19,55,10299,1916,98,8285
2020-10-14,Bali,109,2,14,93,10408,1930,100,8378
2020-10-15,Bali,100,0,31,69,10508,1961,100,8447
2020-10-16,Bali,92,0,42,50,10600,2003,100,8497
2020-10-17,Bali,92,1,20,71,10692,2023,101,8568
2020-10-18,Bali,74,0,13,61,10766,2036,101,8629
2020-10-19,Bali,110,2,30,78,10876,2066,103,8707
2020-10-20,Bali,75,1,26,48,10951,2092,104,8755
2020-10-21,Bali,87,0,13,74,11038,2105,104,8829
2020-10-22,Bali,83,2,26,55,11121,2131,106,8884
2020-10-23,Bali,78,2,17,59,11199,2148,108,8943
2020-10-24,Bali,76,2,22,52,11275,2170,110,8995
2020-10-25,Bali,109,0,18,91,11384,2188,110,9086
2020-10-26,Bali,67,0,13,54,11451,2201,110,9140
2020-10-27,Bali,65,2,19,44,11516,2220,112,9184
2020-10-28,Bali,72,269,8184,-8381,11588,10404,381,803
2020-10-29,Bali,59,2,57,0,11647,10461,383,803
2020-10-30,Bali,65,3,105,-43,11712,10566,386,760
2020-10-31,Bali,52,2,63,-13,11764,10629,388,747
2020-11-01,Bali,57,2,53,2,11821,10682,390,749
2020-11-02,Bali,25,1,82,-58,11846,10764,391,691
2020-11-03,Bali,60,1,77,-18,11906,10841,392,673
2020-11-04,Bali,73,0,86,-13,11979,10927,392,660
2020-11-05,Bali,60,3,102,-45,12039,11029,395,615
